OTUID,Taxon,Confidence
e71441573987dc065081998a4947fec4,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__Peptostreptococcus; s__,0.999775402
e7407516d1777dc8216043e447ba789b,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Micrococcus; s__luteus,0.798300865
e74262bc485728de40a986ee08ade740,k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Acidobacteriaceae; g__; s__,0.832592933
e765d7f34ca916aef3f5fbe67cce0aeb,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Bdellovibrionales; f__Bacteriovoracaceae; g__; s__,0.99999304
e77d49ec876916cca0ec6ab530e563c5,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,0.999791492
e783488708509f26ddc8c0f8bc697020,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Kocuria,0.991520185
e7b1e43521cc51a6a9ddf5db2a8220e5,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Dehalobacteriaceae; g__Dehalobacterium; s__,0.999999509
e7d43d3d09f1785d89f327db50355305,k__Bacteria; p__[Thermi]; c__Deinococci; o__Thermales; f__Thermaceae; g__Thermus; s__,1
e807d3990596c8da43c778bba56dbff2,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides,1
e80a7dcbf631664e96db4db3bb52d2ac,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,0.998953088
e83f0bcc89a16b318a24f8b583dbae61,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__; s__,0.995961455
e8754eb291b5a325c26b69261c063ad8,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__,0.967640894
e87c949057829492793d1153d63cd6c5,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__,0.910024921
e880fd44e2ff90c9d106e57c337745c4,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__,0.999993711
e888aad716718c488184c77e0274605e,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Sutterella; s__,0.999999978
e8a298b93336ef301eb941cb5de4364a,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__,0.967456164
e8be3ae3348a61049d3be8a00a136da9,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__prausnitzii,0.999999758
e8dd282ce4b6d033b648f8d2d44c24db,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__bromii,0.998618298
e8fbd2e3e351ac72eb268cf194244fa3,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,0.787652148
e8fd5815dbcf298cdf9c59390195fa90,k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__,0.999999991
e9109aeada92ed81df7161a39de0cdac,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__,0.717759903
e94a38476919dfcd71856c9dba1acb31,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__,0.869731856
e953ceb6ac1405771ab000ea3dab0430,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__,0.993650647
e95f3aca590337f888d49f9a794042b6,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae,0.999885601
e96567bc4a22f3faee94d6ed86838f5d,k__Bacteria; p__Firmicutes; c__Bacilli; o__Turicibacterales; f__Turicibacteraceae; g__Turicibacter; s__,0.998227261
e96e0294d9b622f5a56393e164299ffe,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__,0.999903587
e9c5a8261acf27d564ef8229b08f83f3,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__; s__,0.999496835
ea052139a16a1ef0b7cdc98011d93b09,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__,0.911017079
ea5cf4717f7bf1692db734ab86cecd27,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__,0.99999944
ea8cbd0a64dc3047348843278f30c5d3,k__Bacteria,0.947459499
ea931c705aa5ae6af75880f38795d324,k__Bacteria,0.921466083
eab66f522337339ae5003ad3b02f625b,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,0.999950123
eacda76e63ba0dc4a7436faf4afedaa9,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea; s__formicigenerans,0.736996212
eae0738ba858df2d22433de0913bc58c,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__,0.999998737
eae8bbb4274d5f1a66364e4a2cbffd65,k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__,0.999999999
eaf00f18164e3c4307167def1b16be03,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__mitochondria,0.999999998
eb1a986c470ac55c3a3986893cebb884,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__,0.999999435
eb4fa5f4ae2e1a1302c1f0b25fceb96c,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__,0.744246199
eb7176dbda53db07c5bcd55baebd6889,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Megasphaera; s__,0.99999998
eb8ea68222d9d84a72e3be781407f8e4,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__obeum,0.817105037
ebb2437805bf6ce57f79c1daa09eed7f,k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__; s__,0.962141899
ebd206d30bc62ea5c3498da3d1113862,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__,0.999423614
ebd25e1c46ace8037cf3da9dc02c650f,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae,0.825023125
ebd9579d4a390fbc0b7192a7504d30c9,k__Bacteria,0.917322238
ebdca0e907dad4d368004527dd95ddbb,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,0.999888117
ec0cceda18c167d89ab91a8f034626b5,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__distasonis,0.999999113
ec24e43c814761402b8f7dac5876c93d,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__gnavus,0.966120732
ec6a0bff3fd0c81e2425c95af033b6f4,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__; s__,0.999905158
ec9c9da1ab48744fac997f89ba5b3a57,k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__,0.999999982
ecab0bc4f5dfe38433c3f14a918a8cc2,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,0.709072682
ecc4a1e70215a95a08cd7744746df3a5,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__,0.998018754
eccd7820f3e00427b8e5e20683b29262,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,0.972008822
ecf73c2b032a8decf369b397af55c731,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Paracoccus,0.999039496
ed511ecec3dea98450faa236b2508ba1,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__,0.999918368
ed62866c025c0679ec1c1b76e0f0e37a,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylobacteriaceae; g__; s__,0.999999362
ed731f07a20332ea13fc88a1752b45ed,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus; s__,0.935399431
ed8d6b2f54c45bbc654a94906533d6f2,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,0.979059469
ed8e1240eb554ecf417abfbb4dd0b542,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__,0.999628623
edbe269c0a3e44e26a18ce4512c3faf7,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae,0.785498191
edcb83fd877a17ccd7ff7ad10a089a10,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__distasonis,0.99999965
ee14a1fd608ba5156b7b14bec81432cb,k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Coprobacillus; s__,0.999914418
ee342b0bf6610201cb0686165484d911,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__; s__,0.997140063
ee3d71c4895f9c295ec76e8b47965810,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Epulopiscium; s__,1
ee5d1db9d7b0e7fcc9f595b31c449612,k__Bacteria; p__Firmicutes; c__Clostridia; o__Thermoanaerobacterales; f__Caldicellulosiruptoraceae; g__Caldicellulosiruptor; s__saccharolyticus,1
ee63811572f132515effef307fad2a73,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__,0.999919421
ee6668c94ad92f6f63d4285603624db0,k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__,0.999999998
ee6d7c42c1ac71d6449153488e84905f,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,1
ee75a1b4d13d57baaee3da9e5e87ff0c,k__Bacteria,0.932940444
eea184777df33995fd531ab348693bfd,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__,0.854024316
eea1f73cd10064cc0fd952c08f744051,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae,0.999999025
eebf0292b58228185200af7805e298d2,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,0.973700723
eed61d7e7a435b7a0babed9a33910cb6,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__mitochondria,0.999999998
eed7c9ac5b7e4110dc28404eab6fafdc,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__,0.98219111
ef25f7c91a40da3f4c5620cc51e0d535,k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__; s__,0.733844328
ef263589d65c75c91bebf2811f05014e,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea; s__,0.991967328
ef2e316faec342b89132e892a6355945,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__,0.999948713
ef34e6696ded41823d3f66c0f73e6b46,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Cupriavidus; s__,0.99974479
ef366129b50b5ea424db24e708a75ba3,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__; s__,0.74386342
ef706845df5711a720f5130be1b4cc69,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Anaerotruncus; s__,0.862983404
ef7508e7fae79ae36d4987e9107bde8a,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__gnavus,0.999989796
ef8af36d9f7d679f05537e7b345b353d,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae,0.999868715
efdd4d1dc969805f6d34b3de6021b909,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__; f__; g__; s__,0.87586512
efe5fb4b93d78a5474f713fc8e064dd3,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__,0.999999978
efe6d368dc9bc431d6aaaf795ab9df54,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,0.960925951
eff51cc1bae7fe9be4c6b5b6a6c3f880,k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__,0.999999999
f01167cfcdeab9665a07bcb664e714e9,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__,0.937878408
f012889e1a5ccd2c2c44fe190f74342f,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae,0.999773969
f021cd5a65706083872cd85fd0cad30a,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides,0.999820555
f02ccb4b14c74c9d4e485d482bb8c61c,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__,0.99996046
f044dfe8b33862169e1f34f1a58fed41,k__Bacteria,0.929625368
f06101e02544b173d92c9e7bab6540a9,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,0.987813459
f06df35b407fa60615aa158c7e8dc8bc,k__Bacteria,0.949877728
f07c5c09cf606d5bb90f7e9a2babb203,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus; s__sciuri,0.988719116
f084a458876259ba9452d382d1f2e172,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__,0.997162293
f085a34dc04f14c9816f12845d2abff5,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta; f__; g__; s__,0.999999998
f0d01b34f57b41db1aef3aecfdb3e61b,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__,0.979874206
f0d150e758d0b83ac132d605c30a60ce,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__,0.999999973
f0d3ad42c3754a9af2c18ab6f102bb28,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Sutterella; s__,0.999999995
f0da9a14d3442c013740ee4bfdc1e1df,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,0.999865257
f0ddfa604ece8861fc50d8ea13b28819,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__,0.946630962
f11650c8b6202af5b21f83c61e2a5502,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__gnavus,0.999988035
f134b1453f63ba290aac1001a1552dee,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__ovatus,0.996685647
f170928799c1d0a687ede47947f755cc,k__Bacteria,0.940392604
f174e0b8a3433ee1dd6ceb7e904a7a30,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__SMB53; s__,0.971109078
f1806026ce4cc4ca29f629985cd54efc,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__,0.706379096
f1900a9f854949f9d73fc6201ac3dfb6,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae,0.999993219
f19f4001aed2b27296977db4c0313e25,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__,0.983124571
f1a19f355668a8aab3c8152791b1cffc,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,0.874597947
f1b60abefd8ee5ff48fa1ff62e3b23a9,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__; s__,0.984160976
f1b8a2bfd18ffc215ee80b7c328c0701,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,0.789849997
f1dcf715f1afd58605bad7858e52654b,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__RF32; f__; g__; s__,0.999999998
f221f8076616963818a94ba26d64e786,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__,0.999849228
f2251ff9fe085e3c4e0df6bd550e7c0c,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,0.988934229
f230221b4e9ba8d71556212a3ce19c7e,k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__; s__,0.998306478
f2a3a88e8e19de94bb33b39a6b1a4480,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__[Prevotella]; s__,0.993775663
f2b99a001673871809b58e7c9c61856a,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas,0.994113816
f2cf8091ff9ca5ada32056c49ccb25e0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__,0.879809365
f2f02533a0d8a9b9101ef881bb7ac701,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__,0.999385047
f2f37f1b3aaf4c5550c2c45dc8d5c197,k__Bacteria,0.947818842
f3082c1b4ec0c8c3911202c9cc235ea4,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__,0.956899233
f31705b92463785533d89c55303117ff,k__Bacteria; p__Firmicutes,0.985401714
f32f7bac4edba106dde8d21dce05fefd,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Candidatus Arthromitus; s__,0.925118214
f3518b235ca28eaaa51b50809c39f239,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,0.994853379
f366845f82745e89f8c86420ba035a15,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__; s__,0.999945739
f37755fc97383fee86f6ed7a79a67e43,k__Bacteria,0.931318829
f38f168678a5f98c4ae51e213256ed18,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,0.982580095
f3a4334211547f1a9c8094c529fc38c1,k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__Akkermansia; s__muciniphila,0.999997284
f3b178d47f09d2c2fc4e2d211747bfe8,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter,0.999999925
f3f08c9da3b6a3818b28a7aed9e35d61,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__,0.999930812
f3f763551f110cc8fa00ea6388cd9c32,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__,0.998442282
f46e0d93401cc7b1c6c1413b619bbf7d,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae; g__Afipia; s__,0.835682242
f497e7d88882ee06ff9ff58c7760abe5,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__; s__,0.999612
f49fe51e3b3784eae5a694f72db4c194,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__,0.999021975
f4adcb701a1d5e2dd8b919083632d3b3,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__perfringens,0.999714476
f4d1bbd72fe716fadc6cfc578f61c9a9,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Jeotgalicoccus; s__,0.893354803
f4e74ca923beb2284df64374ab540cbc,k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae,0.97079841
f4f376bbf89bb5f5c656f54308cb4d45,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__,0.999831626
f5358e9584805cd32e182e29c1531c81,k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Saprospiraceae; g__; s__,0.999595086
f54585da3f57e40b54d06273989b4c27,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__distasonis,0.999998194
f57ea9a365be154429c5076cf5d43ea1,k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__,0.99999901
f58f132cce394378b76d430c71206ca3,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,0.999996956
f5a01ed61ae00406cd1a1f13f459e122,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,0.995214565
f5a8c2e9f65368fffb1386dd410b6047,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__,0.979520476
f5b87f21345b27fae03e314619a16908,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae,0.904745916
f5c9babe8df5865ae1f01b7a76946acd,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__; s__,0.997231822
f5d031dfa39b7478776b36cc2623d12d,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae,0.841955325
f5db17dce08a55088ceecbd2ac34df49,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae,0.967902929
f6039ed13129e92c90cfbcc279328938,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__,0.906778183
f604eaf423fd1be0dac516c2627b5359,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,0.909037483
f60814c557f86851d640853b79aa1364,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,0.999999999
f636513c12e936190cdf634af3db0949,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__,0.999999346
f648748515663060a64e8ab63b647c37,k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__; s__,0.905134505
f6797f57f6929a307ddfe44e52779247,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus; s__sciuri,0.997366356
f67cb0ab3e78d0a4297fafdec7895450,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,0.989900436
f68c45e9480dabe25512880485cbc02c,k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__; s__,0.999999552
f6906294d905c54d459b09c5a8aa27f7,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae,0.769022321
f695840d4c0ae4c96be77c74fd49fa30,k__Bacteria; p__Firmicutes; c__Clostridia,0.706352465
f6ca11c000f8522fac792886a183c0da,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__,0.999999885
f6d7c7a6e899ce0085d4201ac63c5a9a,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__; s__,0.901381997
f70ad1cebfe5541d59502845e9730ae1,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus,0.964275741
f719bded38a1ae0f3ed4b17e588e1be3,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__,0.99008531
